AGE,YEARSEXP,PU1,PU2,PU3,PEU1,PEU2,PEU3,ENJ1,ENJ2,Qu1,Qu2,Qu3,Qu4,Qu5,Vis1,Vis2,Vis3,Im1,Im2,Im3,SA1,SA2,SA3,Pf1,Pf2,Pf3,JR1,JR2,BI1,BI2,Inc1,Inc2,Inc3,Inc4,Exp1,Exp2,Exp3,Exp4,Exp5,GENDER_1.0,DOMAIN_2,DOMAIN_3,DOMAIN_4,DOMAIN_5,DOMAIN_6,DOMAIN_nan,PhD_1.0,UNIVERSITY_2.0,UOC_POSITION_2,UOC_POSITION_3,UOC_POSITION_4,UOC_POSITION_5,UOC_POSITION_6,UOC_POSITION_nan,OTHER_POSITION_2,OTHER_POSITION_nan,OTHERSTATUS_2,OTHERSTATUS_3,OTHERSTATUS_4,OTHERSTATUS_5,OTHERSTATUS_6,OTHERSTATUS_7,OTHERSTATUS_nan,USERWIKI_1,USERWIKI_nan,y
29.0,3.0,4.0,4.0,4.0,5.0,5.0,3.0,5.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,4.0,5.0,5.0,1.0,4.0,1.0,5.0,4.0,4.0,3.0,4.0,1.0,1.0,1.0,4.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
51.0,8.0,3.0,4.0,5.0,3.0,5.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,1.0,4.0,3.0,4.0,4.0,3.0,5.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
33.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,3.0,2.0,1.0,2.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
32.0,6.0,,2.0,4.0,5.0,4.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,4.0,5.0,5.0,5.0,1.0,3.0,3.0,5.0,4.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,,4.0,4.0,4.0,5.0,5.0,,5.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,,4.0,4.0,3.0,4.0,4.0,3.0,4.0,1.0,1.0,1.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
51.0,15.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,3.0,5.0,3.0,5.0,4.0,3.0,4.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
41.0,16.0,3.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,3.0,2.0,1.0,4.0,3.0,3.0,4.0,3.0,5.0,4.0,5.0,5.0,5.0,1.0,3.0,3.0,2.0,1.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
48.0,15.0,1.0,1.0,2.0,4.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,1.0,,,,,,,1.0,3.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,4.0,3.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45.0,19.0,3.0,2.0,2.0,4.0,3.0,3.0,5.0,4.0,3.0,2.0,1.0,5.0,1.0,,,1.0,1.0,5.0,2.0,5.0,5.0,5.0,1.0,4.0,1.0,5.0,5.0,2.0,2.0,5.0,5.0,5.0,4.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
33.0,8.0,3.0,3.0,2.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,3.0,4.0,1.0,1.0,2.0,1.0,4.0,5.0,5.0,1.0,2.0,2.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,2.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,8.0,3.0,3.0,2.0,4.0,5.0,4.0,4.0,5.0,2.0,3.0,1.0,4.0,3.0,3.0,4.0,2.0,1.0,5.0,3.0,5.0,4.0,5.0,1.0,5.0,5.0,5.0,5.0,2.0,2.0,4.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
64.0,30.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,2.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,1.0,2.0,3.0,4.0,4.0,4.0,4.0,,,,,4.0,4.0,2.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
48.0,2.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,5.0,1.0,3.0,1.0,3.0,4.0,3.0,3.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
41.0,4.0,1.0,1.0,3.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,1.0,1.0,4.0,2.0,4.0,5.0,5.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
32.0,2.0,2.0,2.0,3.0,4.0,4.0,3.0,3.0,4.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,1.0,2.0,3.0,3.0,4.0,4.0,5.0,4.0,5.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
50.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,5.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
36.0,8.0,3.0,2.0,4.0,4.0,4.0,3.0,2.0,2.0,5.0,5.0,4.0,1.0,5.0,2.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,5.0,1.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
54.0,1.0,4.0,4.0,4.0,4.0,4.0,,4.0,3.0,3.0,,4.0,2.0,3.0,,,2.0,3.0,4.0,4.0,5.0,5.0,5.0,2.0,2.0,1.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
35.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,2.0,4.0,4.0,4.0,3.0,2.0,2.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
35.0,6.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0,4.0,4.0,4.0,1.0,4.0,4.0,3.0,1.0,3.0,3.0,3.0,5.0,4.0,5.0,1.0,3.0,1.0,1.0,1.0,5.0,5.0,5.0,3.0,3.0,5.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
32.0,1.0,4.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,2.0,4.0,1.0,3.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
52.0,1.0,4.0,2.0,2.0,5.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
39.0,7.0,3.0,3.0,3.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,1.0,2.0,1.0,4.0,4.0,3.0,3.0,5.0,5.0,5.0,2.0,4.0,5.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
56.0,28.0,2.0,2.0,2.0,4.0,3.0,,4.0,3.0,3.0,3.0,1.0,5.0,2.0,3.0,,1.0,2.0,4.0,2.0,5.0,4.0,5.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,4.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,,3.0,4.0,5.0,5.0,4.0,5.0,5.0,3.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,5.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,1.0,4.0,4.0,4.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
39.0,4.0,3.0,3.0,1.0,5.0,4.0,3.0,5.0,4.0,2.0,2.0,2.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
54.0,1.0,4.0,4.0,3.0,5.0,5.0,5.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,4.0,2.0,3.0,3.0,,4.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,4.0,5.0,2.0,3.0,4.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
50.0,15.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
43.0,5.0,3.0,4.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,,,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
33.0,,2.0,3.0,2.0,5.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,1.0,2.0,4.0,3.0,,4.0,4.0,1.0,1.0,1.0,5.0,5.0,3.0,2.0,4.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
49.0,27.0,2.0,3.0,3.0,3.0,2.0,3.0,,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,1.0,2.0,1.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
46.0,20.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,1.0,4.0,1.0,4.0,3.0,4.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.0,17.0,4.0,5.0,5.0,5.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,5.0,3.0,5.0,3.0,5.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
43.0,17.0,2.0,2.0,3.0,4.0,3.0,,2.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,,1.0,1.0,2.0,1.0,3.0,3.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,4.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,25.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,4.0,4.0,4.0,1.0,3.0,1.0,3.0,2.0,2.0,2.0,4.0,4.0,3.0,4.0,2.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,30.0,4.0,4.0,5.0,4.0,4.0,2.0,2.0,3.0,4.0,4.0,3.0,3.0,2.0,,,1.0,1.0,3.0,1.0,5.0,5.0,4.0,1.0,1.0,3.0,1.0,1.0,3.0,4.0,4.0,4.0,1.0,4.0,3.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
52.0,22.0,4.0,,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,2.0,2.0,3.0,2.0,4.0,4.0,5.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,4.0,5.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,12.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,4.0,2.0,5.0,5.0,3.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
58.0,15.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,4.0,2.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
55.0,20.0,3.0,3.0,3.0,4.0,,,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,,2.0,,,2.0,3.0,3.0,4.0,,2.0,3.0,4.0,4.0,,,5.0,4.0,4.0,5.0,2.0,2.0,,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
56.0,23.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,5.0,4.0,1.0,4.0,5.0,4.0,3.0,2.0,4.0,2.0,3.0,3.0,4.0,5.0,2.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.0,15.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,2.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
51.0,15.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,5.0,3.0,4.0,4.0,5.0,2.0,5.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,,4.0,4.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
67.0,30.0,2.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,,1.0,3.0,2.0,3.0,4.0,4.0,4.0,1.0,1.0,1.0,3.0,2.0,3.0,,3.0,2.0,1.0,1.0,3.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59.0,25.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,5.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
52.0,22.0,2.0,2.0,3.0,5.0,4.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,3.0,3.0,3.0,1.0,2.0,5.0,4.0,5.0,4.0,5.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,3.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,20.0,2.0,2.0,3.0,4.0,3.0,,3.0,2.0,3.0,3.0,2.0,4.0,2.0,,,1.0,2.0,3.0,,4.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,10.0,3.0,1.0,2.0,5.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,3.0,,1.0,1.0,1.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0,1.0,,,,,1.0,5.0,5.0,5.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
45.0,20.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,3.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
46.0,7.0,2.0,3.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,2.0,3.0,4.0,4.0,4.0,3.0,1.0,4.0,4.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
